video_name,time_period,frame_path,dominant_sentiment
81.mp4,0,/content/gdrive/MyDrive/work2/frame_files/81/81@second_0.jpg,Neutral
81.mp4,1,/content/gdrive/MyDrive/work2/frame_files/81/81@second_1.jpg,Neutral
81.mp4,2,/content/gdrive/MyDrive/work2/frame_files/81/81@second_2.jpg,Neutral
81.mp4,3,/content/gdrive/MyDrive/work2/frame_files/81/81@second_3.jpg,Neutral
81.mp4,4,/content/gdrive/MyDrive/work2/frame_files/81/81@second_4.jpg,Neutral
81.mp4,5,/content/gdrive/MyDrive/work2/frame_files/81/81@second_5.jpg,Neutral
81.mp4,6,/content/gdrive/MyDrive/work2/frame_files/81/81@second_6.jpg,Neutral
81.mp4,7,/content/gdrive/MyDrive/work2/frame_files/81/81@second_7.jpg,Neutral
81.mp4,8,/content/gdrive/MyDrive/work2/frame_files/81/81@second_8.jpg,Neutral
81.mp4,9,/content/gdrive/MyDrive/work2/frame_files/81/81@second_9.jpg,Neutral
81.mp4,10,/content/gdrive/MyDrive/work2/frame_files/81/81@second_10.jpg,Neutral
81.mp4,11,/content/gdrive/MyDrive/work2/frame_files/81/81@second_11.jpg,Neutral
81.mp4,12,/content/gdrive/MyDrive/work2/frame_files/81/81@second_12.jpg,Neutral
81.mp4,13,/content/gdrive/MyDrive/work2/frame_files/81/81@second_13.jpg,Neutral
81.mp4,14,/content/gdrive/MyDrive/work2/frame_files/81/81@second_14.jpg,Neutral
81.mp4,15,/content/gdrive/MyDrive/work2/frame_files/81/81@second_15.jpg,Neutral
81.mp4,16,/content/gdrive/MyDrive/work2/frame_files/81/81@second_16.jpg,Neutral
81.mp4,17,/content/gdrive/MyDrive/work2/frame_files/81/81@second_17.jpg,Neutral
81.mp4,18,/content/gdrive/MyDrive/work2/frame_files/81/81@second_18.jpg,Neutral
81.mp4,19,/content/gdrive/MyDrive/work2/frame_files/81/81@second_19.jpg,Neutral
81.mp4,20,/content/gdrive/MyDrive/work2/frame_files/81/81@second_20.jpg,Neutral
81.mp4,21,/content/gdrive/MyDrive/work2/frame_files/81/81@second_21.jpg,Neutral
81.mp4,22,/content/gdrive/MyDrive/work2/frame_files/81/81@second_22.jpg,Neutral
81.mp4,23,/content/gdrive/MyDrive/work2/frame_files/81/81@second_23.jpg,Neutral
83.mp4,0,/content/gdrive/MyDrive/work2/frame_files/83/83@second_0.jpg,Neutral
83.mp4,1,/content/gdrive/MyDrive/work2/frame_files/83/83@second_1.jpg,Neutral
83.mp4,2,/content/gdrive/MyDrive/work2/frame_files/83/83@second_2.jpg,Neutral
83.mp4,3,/content/gdrive/MyDrive/work2/frame_files/83/83@second_3.jpg,Neutral
83.mp4,4,/content/gdrive/MyDrive/work2/frame_files/83/83@second_4.jpg,Neutral
83.mp4,5,/content/gdrive/MyDrive/work2/frame_files/83/83@second_5.jpg,Neutral
83.mp4,6,/content/gdrive/MyDrive/work2/frame_files/83/83@second_6.jpg,Neutral
83.mp4,7,/content/gdrive/MyDrive/work2/frame_files/83/83@second_7.jpg,Neutral
83.mp4,8,/content/gdrive/MyDrive/work2/frame_files/83/83@second_8.jpg,Neutral
83.mp4,9,/content/gdrive/MyDrive/work2/frame_files/83/83@second_9.jpg,Neutral
83.mp4,10,/content/gdrive/MyDrive/work2/frame_files/83/83@second_10.jpg,Neutral
83.mp4,11,/content/gdrive/MyDrive/work2/frame_files/83/83@second_11.jpg,Neutral
83.mp4,12,/content/gdrive/MyDrive/work2/frame_files/83/83@second_12.jpg,Neutral
83.mp4,13,/content/gdrive/MyDrive/work2/frame_files/83/83@second_13.jpg,Neutral
83.mp4,14,/content/gdrive/MyDrive/work2/frame_files/83/83@second_14.jpg,Neutral
83.mp4,15,/content/gdrive/MyDrive/work2/frame_files/83/83@second_15.jpg,Neutral
83.mp4,16,/content/gdrive/MyDrive/work2/frame_files/83/83@second_16.jpg,Neutral
83.mp4,17,/content/gdrive/MyDrive/work2/frame_files/83/83@second_17.jpg,Neutral
83.mp4,18,/content/gdrive/MyDrive/work2/frame_files/83/83@second_18.jpg,Neutral
83.mp4,19,/content/gdrive/MyDrive/work2/frame_files/83/83@second_19.jpg,Neutral
83.mp4,20,/content/gdrive/MyDrive/work2/frame_files/83/83@second_20.jpg,Neutral
83.mp4,21,/content/gdrive/MyDrive/work2/frame_files/83/83@second_21.jpg,Neutral
83.mp4,22,/content/gdrive/MyDrive/work2/frame_files/83/83@second_22.jpg,Neutral
83.mp4,23,/content/gdrive/MyDrive/work2/frame_files/83/83@second_23.jpg,Neutral
83.mp4,24,/content/gdrive/MyDrive/work2/frame_files/83/83@second_24.jpg,Neutral
83.mp4,25,/content/gdrive/MyDrive/work2/frame_files/83/83@second_25.jpg,Neutral
83.mp4,26,/content/gdrive/MyDrive/work2/frame_files/83/83@second_26.jpg,Neutral
83.mp4,27,/content/gdrive/MyDrive/work2/frame_files/83/83@second_27.jpg,Neutral
83.mp4,28,/content/gdrive/MyDrive/work2/frame_files/83/83@second_28.jpg,Neutral
83.mp4,29,/content/gdrive/MyDrive/work2/frame_files/83/83@second_29.jpg,Neutral
83.mp4,30,/content/gdrive/MyDrive/work2/frame_files/83/83@second_30.jpg,Neutral
83.mp4,31,/content/gdrive/MyDrive/work2/frame_files/83/83@second_31.jpg,Neutral
83.mp4,32,/content/gdrive/MyDrive/work2/frame_files/83/83@second_32.jpg,Neutral
83.mp4,33,/content/gdrive/MyDrive/work2/frame_files/83/83@second_33.jpg,Neutral
83.mp4,34,/content/gdrive/MyDrive/work2/frame_files/83/83@second_34.jpg,Neutral
83.mp4,35,/content/gdrive/MyDrive/work2/frame_files/83/83@second_35.jpg,Neutral
83.mp4,36,/content/gdrive/MyDrive/work2/frame_files/83/83@second_36.jpg,Neutral
83.mp4,37,/content/gdrive/MyDrive/work2/frame_files/83/83@second_37.jpg,Neutral
83.mp4,38,/content/gdrive/MyDrive/work2/frame_files/83/83@second_38.jpg,Neutral
100.mp4,0,/content/gdrive/MyDrive/work2/frame_files/100/100@second_0.jpg,Neutral
100.mp4,1,/content/gdrive/MyDrive/work2/frame_files/100/100@second_1.jpg,Neutral
100.mp4,2,/content/gdrive/MyDrive/work2/frame_files/100/100@second_2.jpg,Neutral
100.mp4,3,/content/gdrive/MyDrive/work2/frame_files/100/100@second_3.jpg,Neutral
100.mp4,4,/content/gdrive/MyDrive/work2/frame_files/100/100@second_4.jpg,Neutral
100.mp4,5,/content/gdrive/MyDrive/work2/frame_files/100/100@second_5.jpg,Neutral
100.mp4,6,/content/gdrive/MyDrive/work2/frame_files/100/100@second_6.jpg,Neutral
100.mp4,7,/content/gdrive/MyDrive/work2/frame_files/100/100@second_7.jpg,Neutral
100.mp4,8,/content/gdrive/MyDrive/work2/frame_files/100/100@second_8.jpg,Neutral
100.mp4,9,/content/gdrive/MyDrive/work2/frame_files/100/100@second_9.jpg,Neutral
100.mp4,10,/content/gdrive/MyDrive/work2/frame_files/100/100@second_10.jpg,Neutral
100.mp4,11,/content/gdrive/MyDrive/work2/frame_files/100/100@second_11.jpg,Neutral
100.mp4,12,/content/gdrive/MyDrive/work2/frame_files/100/100@second_12.jpg,Neutral
100.mp4,13,/content/gdrive/MyDrive/work2/frame_files/100/100@second_13.jpg,Neutral
100.mp4,14,/content/gdrive/MyDrive/work2/frame_files/100/100@second_14.jpg,Neutral
100.mp4,15,/content/gdrive/MyDrive/work2/frame_files/100/100@second_15.jpg,Neutral
100.mp4,16,/content/gdrive/MyDrive/work2/frame_files/100/100@second_16.jpg,Neutral
104.mp4,0,/content/gdrive/MyDrive/work2/frame_files/104/104@second_0.jpg,Neutral
104.mp4,1,/content/gdrive/MyDrive/work2/frame_files/104/104@second_1.jpg,Neutral
104.mp4,2,/content/gdrive/MyDrive/work2/frame_files/104/104@second_2.jpg,Neutral
104.mp4,3,/content/gdrive/MyDrive/work2/frame_files/104/104@second_3.jpg,Neutral
104.mp4,4,/content/gdrive/MyDrive/work2/frame_files/104/104@second_4.jpg,Neutral
104.mp4,5,/content/gdrive/MyDrive/work2/frame_files/104/104@second_5.jpg,Neutral
104.mp4,6,/content/gdrive/MyDrive/work2/frame_files/104/104@second_6.jpg,Neutral
104.mp4,7,/content/gdrive/MyDrive/work2/frame_files/104/104@second_7.jpg,Neutral
104.mp4,8,/content/gdrive/MyDrive/work2/frame_files/104/104@second_8.jpg,Neutral
104.mp4,9,/content/gdrive/MyDrive/work2/frame_files/104/104@second_9.jpg,Neutral
104.mp4,10,/content/gdrive/MyDrive/work2/frame_files/104/104@second_10.jpg,Neutral
104.mp4,11,/content/gdrive/MyDrive/work2/frame_files/104/104@second_11.jpg,Neutral
104.mp4,12,/content/gdrive/MyDrive/work2/frame_files/104/104@second_12.jpg,Neutral
104.mp4,13,/content/gdrive/MyDrive/work2/frame_files/104/104@second_13.jpg,Neutral
104.mp4,14,/content/gdrive/MyDrive/work2/frame_files/104/104@second_14.jpg,Neutral
104.mp4,15,/content/gdrive/MyDrive/work2/frame_files/104/104@second_15.jpg,Neutral
104.mp4,16,/content/gdrive/MyDrive/work2/frame_files/104/104@second_16.jpg,Neutral
104.mp4,17,/content/gdrive/MyDrive/work2/frame_files/104/104@second_17.jpg,Neutral
104.mp4,18,/content/gdrive/MyDrive/work2/frame_files/104/104@second_18.jpg,Neutral
104.mp4,19,/content/gdrive/MyDrive/work2/frame_files/104/104@second_19.jpg,Neutral
104.mp4,20,/content/gdrive/MyDrive/work2/frame_files/104/104@second_20.jpg,Neutral
104.mp4,21,/content/gdrive/MyDrive/work2/frame_files/104/104@second_21.jpg,Neutral
104.mp4,22,/content/gdrive/MyDrive/work2/frame_files/104/104@second_22.jpg,Neutral
104.mp4,23,/content/gdrive/MyDrive/work2/frame_files/104/104@second_23.jpg,Neutral
104.mp4,24,/content/gdrive/MyDrive/work2/frame_files/104/104@second_24.jpg,Neutral
104.mp4,25,/content/gdrive/MyDrive/work2/frame_files/104/104@second_25.jpg,Neutral
104.mp4,26,/content/gdrive/MyDrive/work2/frame_files/104/104@second_26.jpg,Neutral
104.mp4,27,/content/gdrive/MyDrive/work2/frame_files/104/104@second_27.jpg,Neutral
104.mp4,28,/content/gdrive/MyDrive/work2/frame_files/104/104@second_28.jpg,Neutral
104.mp4,29,/content/gdrive/MyDrive/work2/frame_files/104/104@second_29.jpg,Neutral
104.mp4,30,/content/gdrive/MyDrive/work2/frame_files/104/104@second_30.jpg,Neutral
104.mp4,31,/content/gdrive/MyDrive/work2/frame_files/104/104@second_31.jpg,Neutral
102.mp4,0,/content/gdrive/MyDrive/work2/frame_files/102/102@second_0.jpg,Neutral
102.mp4,1,/content/gdrive/MyDrive/work2/frame_files/102/102@second_1.jpg,Neutral
102.mp4,2,/content/gdrive/MyDrive/work2/frame_files/102/102@second_2.jpg,Neutral
102.mp4,3,/content/gdrive/MyDrive/work2/frame_files/102/102@second_3.jpg,Neutral
102.mp4,4,/content/gdrive/MyDrive/work2/frame_files/102/102@second_4.jpg,Neutral
102.mp4,5,/content/gdrive/MyDrive/work2/frame_files/102/102@second_5.jpg,Neutral
102.mp4,6,/content/gdrive/MyDrive/work2/frame_files/102/102@second_6.jpg,Neutral
102.mp4,7,/content/gdrive/MyDrive/work2/frame_files/102/102@second_7.jpg,Neutral
102.mp4,8,/content/gdrive/MyDrive/work2/frame_files/102/102@second_8.jpg,Neutral
102.mp4,9,/content/gdrive/MyDrive/work2/frame_files/102/102@second_9.jpg,Neutral
102.mp4,10,/content/gdrive/MyDrive/work2/frame_files/102/102@second_10.jpg,Neutral
102.mp4,11,/content/gdrive/MyDrive/work2/frame_files/102/102@second_11.jpg,Neutral
102.mp4,12,/content/gdrive/MyDrive/work2/frame_files/102/102@second_12.jpg,Neutral
102.mp4,13,/content/gdrive/MyDrive/work2/frame_files/102/102@second_13.jpg,Neutral
102.mp4,14,/content/gdrive/MyDrive/work2/frame_files/102/102@second_14.jpg,Neutral
102.mp4,15,/content/gdrive/MyDrive/work2/frame_files/102/102@second_15.jpg,Neutral
102.mp4,16,/content/gdrive/MyDrive/work2/frame_files/102/102@second_16.jpg,Neutral
102.mp4,17,/content/gdrive/MyDrive/work2/frame_files/102/102@second_17.jpg,Neutral
102.mp4,18,/content/gdrive/MyDrive/work2/frame_files/102/102@second_18.jpg,Neutral
102.mp4,19,/content/gdrive/MyDrive/work2/frame_files/102/102@second_19.jpg,Neutral
102.mp4,20,/content/gdrive/MyDrive/work2/frame_files/102/102@second_20.jpg,Neutral
102.mp4,21,/content/gdrive/MyDrive/work2/frame_files/102/102@second_21.jpg,Neutral
102.mp4,22,/content/gdrive/MyDrive/work2/frame_files/102/102@second_22.jpg,Neutral
102.mp4,23,/content/gdrive/MyDrive/work2/frame_files/102/102@second_23.jpg,Neutral
102.mp4,24,/content/gdrive/MyDrive/work2/frame_files/102/102@second_24.jpg,Neutral
102.mp4,25,/content/gdrive/MyDrive/work2/frame_files/102/102@second_25.jpg,Neutral
102.mp4,26,/content/gdrive/MyDrive/work2/frame_files/102/102@second_26.jpg,Neutral
102.mp4,27,/content/gdrive/MyDrive/work2/frame_files/102/102@second_27.jpg,Neutral
102.mp4,28,/content/gdrive/MyDrive/work2/frame_files/102/102@second_28.jpg,Neutral
102.mp4,29,/content/gdrive/MyDrive/work2/frame_files/102/102@second_29.jpg,Neutral
102.mp4,30,/content/gdrive/MyDrive/work2/frame_files/102/102@second_30.jpg,Neutral
102.mp4,31,/content/gdrive/MyDrive/work2/frame_files/102/102@second_31.jpg,Neutral
105.mp4,0,/content/gdrive/MyDrive/work2/frame_files/105/105@second_0.jpg,Neutral
105.mp4,1,/content/gdrive/MyDrive/work2/frame_files/105/105@second_1.jpg,Neutral
105.mp4,2,/content/gdrive/MyDrive/work2/frame_files/105/105@second_2.jpg,Neutral
105.mp4,3,/content/gdrive/MyDrive/work2/frame_files/105/105@second_3.jpg,Neutral
105.mp4,4,/content/gdrive/MyDrive/work2/frame_files/105/105@second_4.jpg,Neutral
105.mp4,5,/content/gdrive/MyDrive/work2/frame_files/105/105@second_5.jpg,Neutral
105.mp4,6,/content/gdrive/MyDrive/work2/frame_files/105/105@second_6.jpg,Neutral
105.mp4,7,/content/gdrive/MyDrive/work2/frame_files/105/105@second_7.jpg,Neutral
105.mp4,8,/content/gdrive/MyDrive/work2/frame_files/105/105@second_8.jpg,Neutral
105.mp4,9,/content/gdrive/MyDrive/work2/frame_files/105/105@second_9.jpg,Neutral
105.mp4,10,/content/gdrive/MyDrive/work2/frame_files/105/105@second_10.jpg,Neutral
105.mp4,11,/content/gdrive/MyDrive/work2/frame_files/105/105@second_11.jpg,Neutral
105.mp4,12,/content/gdrive/MyDrive/work2/frame_files/105/105@second_12.jpg,Neutral
105.mp4,13,/content/gdrive/MyDrive/work2/frame_files/105/105@second_13.jpg,Neutral
105.mp4,14,/content/gdrive/MyDrive/work2/frame_files/105/105@second_14.jpg,Neutral
105.mp4,15,/content/gdrive/MyDrive/work2/frame_files/105/105@second_15.jpg,Neutral
105.mp4,16,/content/gdrive/MyDrive/work2/frame_files/105/105@second_16.jpg,Neutral
105.mp4,17,/content/gdrive/MyDrive/work2/frame_files/105/105@second_17.jpg,Neutral
105.mp4,18,/content/gdrive/MyDrive/work2/frame_files/105/105@second_18.jpg,Neutral
105.mp4,19,/content/gdrive/MyDrive/work2/frame_files/105/105@second_19.jpg,Neutral
105.mp4,20,/content/gdrive/MyDrive/work2/frame_files/105/105@second_20.jpg,Neutral
105.mp4,21,/content/gdrive/MyDrive/work2/frame_files/105/105@second_21.jpg,Neutral
105.mp4,22,/content/gdrive/MyDrive/work2/frame_files/105/105@second_22.jpg,Neutral
105.mp4,23,/content/gdrive/MyDrive/work2/frame_files/105/105@second_23.jpg,Neutral
105.mp4,24,/content/gdrive/MyDrive/work2/frame_files/105/105@second_24.jpg,Neutral
105.mp4,25,/content/gdrive/MyDrive/work2/frame_files/105/105@second_25.jpg,Neutral
105.mp4,26,/content/gdrive/MyDrive/work2/frame_files/105/105@second_26.jpg,Neutral
105.mp4,27,/content/gdrive/MyDrive/work2/frame_files/105/105@second_27.jpg,Neutral
105.mp4,28,/content/gdrive/MyDrive/work2/frame_files/105/105@second_28.jpg,Neutral
105.mp4,29,/content/gdrive/MyDrive/work2/frame_files/105/105@second_29.jpg,Neutral
105.mp4,30,/content/gdrive/MyDrive/work2/frame_files/105/105@second_30.jpg,Neutral
105.mp4,31,/content/gdrive/MyDrive/work2/frame_files/105/105@second_31.jpg,Neutral
105.mp4,32,/content/gdrive/MyDrive/work2/frame_files/105/105@second_32.jpg,Neutral
105.mp4,33,/content/gdrive/MyDrive/work2/frame_files/105/105@second_33.jpg,Neutral
105.mp4,34,/content/gdrive/MyDrive/work2/frame_files/105/105@second_34.jpg,Neutral
105.mp4,35,/content/gdrive/MyDrive/work2/frame_files/105/105@second_35.jpg,Neutral
105.mp4,36,/content/gdrive/MyDrive/work2/frame_files/105/105@second_36.jpg,Neutral
105.mp4,37,/content/gdrive/MyDrive/work2/frame_files/105/105@second_37.jpg,Neutral
103.mp4,0,/content/gdrive/MyDrive/work2/frame_files/103/103@second_0.jpg,Neutral
103.mp4,1,/content/gdrive/MyDrive/work2/frame_files/103/103@second_1.jpg,Neutral
103.mp4,2,/content/gdrive/MyDrive/work2/frame_files/103/103@second_2.jpg,Neutral
103.mp4,3,/content/gdrive/MyDrive/work2/frame_files/103/103@second_3.jpg,Neutral
103.mp4,4,/content/gdrive/MyDrive/work2/frame_files/103/103@second_4.jpg,Neutral
103.mp4,5,/content/gdrive/MyDrive/work2/frame_files/103/103@second_5.jpg,Neutral
103.mp4,6,/content/gdrive/MyDrive/work2/frame_files/103/103@second_6.jpg,Neutral
103.mp4,7,/content/gdrive/MyDrive/work2/frame_files/103/103@second_7.jpg,Neutral
103.mp4,8,/content/gdrive/MyDrive/work2/frame_files/103/103@second_8.jpg,Neutral
103.mp4,9,/content/gdrive/MyDrive/work2/frame_files/103/103@second_9.jpg,Neutral
103.mp4,10,/content/gdrive/MyDrive/work2/frame_files/103/103@second_10.jpg,Neutral
103.mp4,11,/content/gdrive/MyDrive/work2/frame_files/103/103@second_11.jpg,Neutral
103.mp4,12,/content/gdrive/MyDrive/work2/frame_files/103/103@second_12.jpg,Neutral
103.mp4,13,/content/gdrive/MyDrive/work2/frame_files/103/103@second_13.jpg,Neutral
103.mp4,14,/content/gdrive/MyDrive/work2/frame_files/103/103@second_14.jpg,Neutral
103.mp4,15,/content/gdrive/MyDrive/work2/frame_files/103/103@second_15.jpg,Neutral
103.mp4,16,/content/gdrive/MyDrive/work2/frame_files/103/103@second_16.jpg,Neutral
103.mp4,17,/content/gdrive/MyDrive/work2/frame_files/103/103@second_17.jpg,Neutral
103.mp4,18,/content/gdrive/MyDrive/work2/frame_files/103/103@second_18.jpg,Neutral
103.mp4,19,/content/gdrive/MyDrive/work2/frame_files/103/103@second_19.jpg,Neutral
103.mp4,20,/content/gdrive/MyDrive/work2/frame_files/103/103@second_20.jpg,Neutral
103.mp4,21,/content/gdrive/MyDrive/work2/frame_files/103/103@second_21.jpg,Neutral
103.mp4,22,/content/gdrive/MyDrive/work2/frame_files/103/103@second_22.jpg,Neutral
103.mp4,23,/content/gdrive/MyDrive/work2/frame_files/103/103@second_23.jpg,Neutral
103.mp4,24,/content/gdrive/MyDrive/work2/frame_files/103/103@second_24.jpg,Neutral
103.mp4,25,/content/gdrive/MyDrive/work2/frame_files/103/103@second_25.jpg,Neutral
103.mp4,26,/content/gdrive/MyDrive/work2/frame_files/103/103@second_26.jpg,Neutral
103.mp4,27,/content/gdrive/MyDrive/work2/frame_files/103/103@second_27.jpg,Neutral
103.mp4,28,/content/gdrive/MyDrive/work2/frame_files/103/103@second_28.jpg,Neutral
103.mp4,29,/content/gdrive/MyDrive/work2/frame_files/103/103@second_29.jpg,Neutral
103.mp4,30,/content/gdrive/MyDrive/work2/frame_files/103/103@second_30.jpg,Neutral
103.mp4,31,/content/gdrive/MyDrive/work2/frame_files/103/103@second_31.jpg,Neutral
103.mp4,32,/content/gdrive/MyDrive/work2/frame_files/103/103@second_32.jpg,Neutral
103.mp4,33,/content/gdrive/MyDrive/work2/frame_files/103/103@second_33.jpg,Neutral
103.mp4,34,/content/gdrive/MyDrive/work2/frame_files/103/103@second_34.jpg,Neutral
103.mp4,35,/content/gdrive/MyDrive/work2/frame_files/103/103@second_35.jpg,Neutral
103.mp4,36,/content/gdrive/MyDrive/work2/frame_files/103/103@second_36.jpg,Neutral
99.mp4,0,/content/gdrive/MyDrive/work2/frame_files/99/99@second_0.jpg,Neutral
99.mp4,0,/content/gdrive/MyDrive/work2/frame_files/99/99@second_0.jpg,Neutral
99.mp4,1,/content/gdrive/MyDrive/work2/frame_files/99/99@second_1.jpg,Neutral
99.mp4,2,/content/gdrive/MyDrive/work2/frame_files/99/99@second_2.jpg,Neutral
99.mp4,3,/content/gdrive/MyDrive/work2/frame_files/99/99@second_3.jpg,Neutral
99.mp4,4,/content/gdrive/MyDrive/work2/frame_files/99/99@second_4.jpg,Neutral
99.mp4,5,/content/gdrive/MyDrive/work2/frame_files/99/99@second_5.jpg,Neutral
99.mp4,6,/content/gdrive/MyDrive/work2/frame_files/99/99@second_6.jpg,Neutral
99.mp4,7,/content/gdrive/MyDrive/work2/frame_files/99/99@second_7.jpg,Neutral
99.mp4,8,/content/gdrive/MyDrive/work2/frame_files/99/99@second_8.jpg,Neutral
99.mp4,9,/content/gdrive/MyDrive/work2/frame_files/99/99@second_9.jpg,Neutral
99.mp4,10,/content/gdrive/MyDrive/work2/frame_files/99/99@second_10.jpg,Neutral
99.mp4,11,/content/gdrive/MyDrive/work2/frame_files/99/99@second_11.jpg,Neutral
99.mp4,12,/content/gdrive/MyDrive/work2/frame_files/99/99@second_12.jpg,Neutral
99.mp4,13,/content/gdrive/MyDrive/work2/frame_files/99/99@second_13.jpg,Neutral
99.mp4,14,/content/gdrive/MyDrive/work2/frame_files/99/99@second_14.jpg,Neutral
99.mp4,15,/content/gdrive/MyDrive/work2/frame_files/99/99@second_15.jpg,Neutral
99.mp4,16,/content/gdrive/MyDrive/work2/frame_files/99/99@second_16.jpg,Neutral
99.mp4,17,/content/gdrive/MyDrive/work2/frame_files/99/99@second_17.jpg,Neutral
99.mp4,18,/content/gdrive/MyDrive/work2/frame_files/99/99@second_18.jpg,Neutral
99.mp4,19,/content/gdrive/MyDrive/work2/frame_files/99/99@second_19.jpg,Neutral
99.mp4,20,/content/gdrive/MyDrive/work2/frame_files/99/99@second_20.jpg,Neutral
99.mp4,21,/content/gdrive/MyDrive/work2/frame_files/99/99@second_21.jpg,Neutral
99.mp4,22,/content/gdrive/MyDrive/work2/frame_files/99/99@second_22.jpg,Neutral
99.mp4,23,/content/gdrive/MyDrive/work2/frame_files/99/99@second_23.jpg,Neutral
99.mp4,24,/content/gdrive/MyDrive/work2/frame_files/99/99@second_24.jpg,Neutral
99.mp4,25,/content/gdrive/MyDrive/work2/frame_files/99/99@second_25.jpg,Neutral
99.mp4,26,/content/gdrive/MyDrive/work2/frame_files/99/99@second_26.jpg,Neutral
99.mp4,27,/content/gdrive/MyDrive/work2/frame_files/99/99@second_27.jpg,Neutral
99.mp4,28,/content/gdrive/MyDrive/work2/frame_files/99/99@second_28.jpg,Neutral
99.mp4,29,/content/gdrive/MyDrive/work2/frame_files/99/99@second_29.jpg,Neutral
99.mp4,30,/content/gdrive/MyDrive/work2/frame_files/99/99@second_30.jpg,Neutral
84.mp4,0,/content/gdrive/MyDrive/work2/frame_files/84/84@second_0.jpg,Neutral
84.mp4,0,/content/gdrive/MyDrive/work2/frame_files/84/84@second_0.jpg,Neutral
84.mp4,1,/content/gdrive/MyDrive/work2/frame_files/84/84@second_1.jpg,Neutral
84.mp4,2,/content/gdrive/MyDrive/work2/frame_files/84/84@second_2.jpg,Neutral
84.mp4,3,/content/gdrive/MyDrive/work2/frame_files/84/84@second_3.jpg,Neutral
84.mp4,4,/content/gdrive/MyDrive/work2/frame_files/84/84@second_4.jpg,Neutral
84.mp4,5,/content/gdrive/MyDrive/work2/frame_files/84/84@second_5.jpg,Neutral
84.mp4,6,/content/gdrive/MyDrive/work2/frame_files/84/84@second_6.jpg,Neutral
84.mp4,7,/content/gdrive/MyDrive/work2/frame_files/84/84@second_7.jpg,Neutral
84.mp4,8,/content/gdrive/MyDrive/work2/frame_files/84/84@second_8.jpg,Neutral
84.mp4,9,/content/gdrive/MyDrive/work2/frame_files/84/84@second_9.jpg,Neutral
84.mp4,10,/content/gdrive/MyDrive/work2/frame_files/84/84@second_10.jpg,Neutral
84.mp4,11,/content/gdrive/MyDrive/work2/frame_files/84/84@second_11.jpg,Neutral
84.mp4,12,/content/gdrive/MyDrive/work2/frame_files/84/84@second_12.jpg,Neutral
84.mp4,13,/content/gdrive/MyDrive/work2/frame_files/84/84@second_13.jpg,Neutral
84.mp4,14,/content/gdrive/MyDrive/work2/frame_files/84/84@second_14.jpg,Neutral
84.mp4,15,/content/gdrive/MyDrive/work2/frame_files/84/84@second_15.jpg,Neutral
84.mp4,16,/content/gdrive/MyDrive/work2/frame_files/84/84@second_16.jpg,Neutral
84.mp4,17,/content/gdrive/MyDrive/work2/frame_files/84/84@second_17.jpg,Neutral
84.mp4,18,/content/gdrive/MyDrive/work2/frame_files/84/84@second_18.jpg,Neutral
84.mp4,19,/content/gdrive/MyDrive/work2/frame_files/84/84@second_19.jpg,Neutral
84.mp4,20,/content/gdrive/MyDrive/work2/frame_files/84/84@second_20.jpg,Neutral
84.mp4,21,/content/gdrive/MyDrive/work2/frame_files/84/84@second_21.jpg,Neutral
84.mp4,22,/content/gdrive/MyDrive/work2/frame_files/84/84@second_22.jpg,Neutral
84.mp4,23,/content/gdrive/MyDrive/work2/frame_files/84/84@second_23.jpg,Neutral
84.mp4,24,/content/gdrive/MyDrive/work2/frame_files/84/84@second_24.jpg,Neutral
85.mp4,0,/content/gdrive/MyDrive/work2/frame_files/85/85@second_0.jpg,Neutral
85.mp4,0,/content/gdrive/MyDrive/work2/frame_files/85/85@second_0.jpg,Neutral
85.mp4,1,/content/gdrive/MyDrive/work2/frame_files/85/85@second_1.jpg,Neutral
85.mp4,2,/content/gdrive/MyDrive/work2/frame_files/85/85@second_2.jpg,Neutral
85.mp4,3,/content/gdrive/MyDrive/work2/frame_files/85/85@second_3.jpg,Neutral
85.mp4,4,/content/gdrive/MyDrive/work2/frame_files/85/85@second_4.jpg,Neutral
85.mp4,5,/content/gdrive/MyDrive/work2/frame_files/85/85@second_5.jpg,Neutral
85.mp4,6,/content/gdrive/MyDrive/work2/frame_files/85/85@second_6.jpg,Neutral
85.mp4,7,/content/gdrive/MyDrive/work2/frame_files/85/85@second_7.jpg,Neutral
85.mp4,8,/content/gdrive/MyDrive/work2/frame_files/85/85@second_8.jpg,Neutral
85.mp4,9,/content/gdrive/MyDrive/work2/frame_files/85/85@second_9.jpg,Neutral
85.mp4,10,/content/gdrive/MyDrive/work2/frame_files/85/85@second_10.jpg,Neutral
85.mp4,11,/content/gdrive/MyDrive/work2/frame_files/85/85@second_11.jpg,Neutral
85.mp4,12,/content/gdrive/MyDrive/work2/frame_files/85/85@second_12.jpg,Neutral
85.mp4,13,/content/gdrive/MyDrive/work2/frame_files/85/85@second_13.jpg,Neutral
85.mp4,14,/content/gdrive/MyDrive/work2/frame_files/85/85@second_14.jpg,Neutral
85.mp4,15,/content/gdrive/MyDrive/work2/frame_files/85/85@second_15.jpg,Neutral
85.mp4,16,/content/gdrive/MyDrive/work2/frame_files/85/85@second_16.jpg,Neutral
85.mp4,17,/content/gdrive/MyDrive/work2/frame_files/85/85@second_17.jpg,Neutral
85.mp4,18,/content/gdrive/MyDrive/work2/frame_files/85/85@second_18.jpg,Neutral
