audio_name,word,start_time,end_time,video_name,start_time,end_time,frame_path
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_65.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_66.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_67.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_68.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_69.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_70.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_71.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_72.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_73.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_74.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_75.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_76.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_77.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_78.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_79.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_80.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_81.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_82.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_83.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_84.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_85.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_86.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_87.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_88.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_89.jpg
,,,,63.mp4,2,3,/content/gdrive/MyDrive/work2/frames/63/63@2-3@frame_90.jpg
,,,,63.mp4,3,3,/content/gdrive/MyDrive/work2/frames/63/63@3-3@frame_90.jpg
,,,,63.mp4,3,3,/content/gdrive/MyDrive/work2/frames/63/63@3-3@frame_90.jpg
,,,,63.mp4,3,3,/content/gdrive/MyDrive/work2/frames/63/63@3-3@frame_90.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_90.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_91.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_92.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_93.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_94.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_95.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_96.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_97.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_98.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_99.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_100.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_101.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_102.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_103.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_104.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_105.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_106.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_107.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_108.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_109.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_110.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_111.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_112.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_113.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_114.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_115.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_116.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_117.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_118.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_119.jpg
,,,,63.mp4,3,4,/content/gdrive/MyDrive/work2/frames/63/63@3-4@frame_120.jpg
,,,,63.mp4,4,4,/content/gdrive/MyDrive/work2/frames/63/63@4-4@frame_120.jpg
,,,,63.mp4,4,4,/content/gdrive/MyDrive/work2/frames/63/63@4-4@frame_120.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_120.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_121.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_122.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_123.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_124.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_125.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_126.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_127.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_128.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_129.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_130.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_131.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_132.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_133.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_134.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_135.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_136.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_137.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_138.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_139.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_140.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_141.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_142.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_143.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_144.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_145.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_146.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_147.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_148.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_149.jpg
,,,,63.mp4,4,5,/content/gdrive/MyDrive/work2/frames/63/63@4-5@frame_150.jpg
,,,,63.mp4,5,5,/content/gdrive/MyDrive/work2/frames/63/63@5-5@frame_150.jpg
,,,,63.mp4,5,5,/content/gdrive/MyDrive/work2/frames/63/63@5-5@frame_150.jpg
,,,,63.mp4,5,5,/content/gdrive/MyDrive/work2/frames/63/63@5-5@frame_150.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_150.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_151.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_152.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_153.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_154.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_155.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_156.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_157.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_158.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_159.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_160.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_161.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_162.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_163.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_164.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_165.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_166.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_167.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_168.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_169.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_170.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_171.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_172.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_173.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_174.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_175.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_176.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_177.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_178.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_179.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_180.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_181.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_182.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_183.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_184.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_185.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_186.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_187.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_188.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_189.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_190.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_191.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_192.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_193.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_194.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_195.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_196.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_197.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_198.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_199.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_200.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_201.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_202.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_203.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_204.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_205.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_206.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_207.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_208.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_209.jpg
,,,,63.mp4,5,7,/content/gdrive/MyDrive/work2/frames/63/63@5-7@frame_210.jpg
,,,,63.mp4,7,7,/content/gdrive/MyDrive/work2/frames/63/63@7-7@frame_210.jpg
,,,,63.mp4,7,7,/content/gdrive/MyDrive/work2/frames/63/63@7-7@frame_210.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_210.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_211.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_212.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_213.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_214.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_215.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_216.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_217.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_218.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_219.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_220.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_221.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_222.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_223.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_224.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_225.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_226.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_227.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_228.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_229.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_230.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_231.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_232.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_233.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_234.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_235.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_236.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_237.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_238.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_239.jpg
,,,,63.mp4,7,8,/content/gdrive/MyDrive/work2/frames/63/63@7-8@frame_240.jpg
,,,,63.mp4,8,8,/content/gdrive/MyDrive/work2/frames/63/63@8-8@frame_240.jpg
,,,,63.mp4,8,8,/content/gdrive/MyDrive/work2/frames/63/63@8-8@frame_240.jpg
,,,,63.mp4,8,8,/content/gdrive/MyDrive/work2/frames/63/63@8-8@frame_240.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_240.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_241.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_242.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_243.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_244.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_245.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_246.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_247.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_248.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_249.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_250.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_251.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_252.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_253.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_254.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_255.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_256.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_257.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_258.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_259.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_260.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_261.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_262.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_263.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_264.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_265.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_266.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_267.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_268.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_269.jpg
,,,,63.mp4,8,9,/content/gdrive/MyDrive/work2/frames/63/63@8-9@frame_270.jpg
,,,,63.mp4,9,9,/content/gdrive/MyDrive/work2/frames/63/63@9-9@frame_270.jpg
,,,,63.mp4,9,9,/content/gdrive/MyDrive/work2/frames/63/63@9-9@frame_270.jpg
,,,,63.mp4,9,9,/content/gdrive/MyDrive/work2/frames/63/63@9-9@frame_270.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_270.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_271.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_272.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_273.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_274.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_275.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_276.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_277.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_278.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_279.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_280.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_281.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_282.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_283.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_284.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_285.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_286.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_287.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_288.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_289.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_290.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_291.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_292.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_293.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_294.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_295.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_296.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_297.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_298.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_299.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_300.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_301.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_302.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_303.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_304.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_305.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_306.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_307.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_308.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_309.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_310.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_311.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_312.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_313.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_314.jpg
,,,,63.mp4,9,11,/content/gdrive/MyDrive/work2/frames/63/63@9-11@frame_315.jpg
